Abstract,Published year,OFC,PFC,DLPFC,mPFC,Frontal lobe,Temporal lobe,Amygdala,ACC,Hippocampus,Insula,Thalamus,BG,Striatum,Putamen,CAU
29324,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29325,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29326,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29327,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29328,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29329,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29330,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29331,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29332,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29333,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29334,2014,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
29335,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29336,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29337,2014,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
29338,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29339,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29340,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29341,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29342,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29343,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29344,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29345,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29346,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29347,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29348,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29349,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29350,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29351,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29352,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29353,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29354,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29355,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29356,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29357,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29358,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29359,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29360,2014,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
29361,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29362,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29363,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29364,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29365,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29366,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29367,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29368,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29369,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29370,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29371,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29372,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29373,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29374,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29375,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29376,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29377,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29378,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29379,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29380,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29381,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29382,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29383,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29384,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29385,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29386,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29387,2014,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29388,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29389,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29390,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29391,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29392,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29393,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29394,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29395,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29396,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29397,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29398,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29399,2014,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29400,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29401,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29402,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29403,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29404,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29405,2014,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
29406,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29407,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29408,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29409,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29410,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29411,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29412,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29413,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29414,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29415,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29416,2014,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29417,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29418,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29419,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29420,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29421,2014,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
29422,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29423,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29424,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29425,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29426,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29427,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29428,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29429,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29430,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29431,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29432,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29433,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29434,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29435,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29436,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29437,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29438,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29439,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29440,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29441,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29442,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29443,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29444,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29445,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29446,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29447,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29448,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29449,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29450,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29451,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29452,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29453,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29454,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29455,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29456,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29457,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29458,2014,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
29459,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29460,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29461,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29462,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29463,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29464,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29465,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29466,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29467,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29468,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29469,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29470,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29471,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29472,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29473,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29474,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29475,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29476,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29477,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29478,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29479,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29480,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29481,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29482,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29483,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29484,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29485,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29486,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29487,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29488,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29489,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29490,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29491,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29492,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29493,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29494,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29495,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29496,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29497,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29498,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29499,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29500,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29501,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29502,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29503,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29504,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29505,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29506,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29507,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29508,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29509,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29510,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29511,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29512,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29513,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29514,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29515,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29516,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29517,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29518,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29519,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29520,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29521,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29522,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29523,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29524,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29525,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29526,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29527,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29528,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29529,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29530,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29531,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29532,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29533,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29534,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29535,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29536,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29537,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29538,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29539,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29540,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29541,2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29542,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29543,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29544,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29545,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29546,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29547,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29548,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29549,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29550,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29551,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29552,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29553,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29554,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29555,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29556,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29557,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29558,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29559,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29560,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29561,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29562,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29563,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29564,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29565,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29566,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29567,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29568,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29569,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29570,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29571,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29572,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29573,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29574,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29575,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29576,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29577,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29578,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29579,2014,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29580,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29581,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29582,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29583,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29584,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29585,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29586,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29587,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29588,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29589,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29590,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29591,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29592,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29593,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29594,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29595,2014,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29596,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29597,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29598,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29599,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29600,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29601,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29602,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29603,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29604,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29605,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29606,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29607,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29608,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29609,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29610,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29611,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29612,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29613,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29614,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29615,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29616,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29617,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29618,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29619,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29620,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29621,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29622,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29623,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29624,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29625,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29626,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29627,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29628,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29629,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29630,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29631,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29632,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29633,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29634,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29635,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29636,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29637,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29638,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29639,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29640,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29641,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29642,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29643,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29644,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29645,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29646,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29647,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29648,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29649,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29650,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29651,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29652,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29653,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29654,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29655,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29656,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29657,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29658,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29659,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29660,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29661,2014,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
29662,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29663,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29664,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29665,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29666,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29667,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29668,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29669,2014,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
29670,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29671,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29672,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29673,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29674,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29675,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29676,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29677,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29678,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29679,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29680,2014,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
29681,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29682,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29683,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29684,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29685,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29686,2014,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
29687,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29688,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29689,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29690,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29691,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29692,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29693,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29694,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29695,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29696,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29697,2014,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
29698,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29699,2014,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29700,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29701,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29702,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29703,2014,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
29704,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29705,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29706,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29707,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29708,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29709,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
